Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	68	69	70	71	72	93	94	96	99	100	110	111	112	113	114	115	116	125	126	127	128
163.000000	18	135.348064	49.011963	-53.804132	30.559709	-53.926206	34.726934	12.863552	28.115480	24.097058	20.293150	16.627415	13.152438	10.103135	7.145341	4.458225	2.526948	1.679679	0.870814	43.191295	42.834296	0.259593	0.470276	0.415580	0.438659	0.315598	0.223135	0.446660	-0.873663	-0.881642	-0.262970	-0.270790	-49384.141066	5556.012507	49993.289454	1322.406320	-49997.181400	178.798519	49382.136475	-1410.040633	-49384.647344	1840.791324	-1409.890747	107.760682	852.052235	-1409.194338	-49115.446240	0.679951
164.000000	18	136.022523	49.017304	-53.819391	30.581072	-53.956725	34.925752	13.130589	28.389878	24.331614	20.486433	16.745414	13.195457	10.177905	7.177477	4.490187	2.543367	1.696318	0.879115	43.342750	43.097009	0.259593	0.474511	0.418090	0.439472	0.313099	0.223982	0.446660	-0.876994	-0.910792	-0.263807	-0.274107	-49384.141066	5649.084653	49993.289454	1328.434652	-49997.181400	171.169655	49382.136475	-1416.143724	-49384.647344	1842.317097	-1415.919078	92.502953	853.559318	-1409.194338	-49115.446240	0.679951
165.000000	18	136.736656	49.038667	-53.834651	30.581072	-53.926206	35.108002	13.389996	28.561377	24.416907	20.550860	16.820505	13.335268	10.209949	7.209613	4.500841	2.555681	1.708797	0.874965	43.696144	43.385992	0.259593	0.478745	0.418090	0.441098	0.324763	0.223982	0.453196	-0.882824	-0.914123	-0.264643	-0.274936	-49384.141066	5742.156798	49993.289454	1340.491315	-49997.181400	157.437699	49382.136475	-1423.772589	-49384.647344	1854.523280	-1420.440327	86.399862	844.516821	-1407.668565	-49115.446240	0.679951
166.000000	18	137.391278	49.054689	-53.819391	30.597095	-53.910947	35.356525	13.641774	28.595677	24.608817	20.636764	16.949232	13.399796	10.284720	7.273885	4.554111	2.567996	1.717116	0.883266	43.923327	43.674976	0.259593	0.482133	0.420601	0.445976	0.323097	0.223982	0.454830	-0.886156	-0.913290	-0.269662	-0.278252	-49384.141066	5853.538219	49993.289454	1352.547977	-49997.181400	157.437699	49382.136475	-1425.298362	-49384.647344	1849.945961	-1426.468658	71.142133	847.530987	-1410.720110	-49115.446240	0.679951
167.000000	18	138.045900	49.081393	-53.834651	30.602435	-53.941465	35.522207	13.878292	28.835775	24.715433	20.830047	17.035050	13.485834	10.370172	7.316733	4.575419	2.592624	1.717116	0.891567	44.200994	43.911417	0.265892	0.484673	0.421437	0.445976	0.323097	0.226523	0.455647	-0.893651	-0.913290	-0.275518	-0.278252	-49384.141066	5966.445412	49993.289454	1372.140055	-49997.181400	140.654197	49382.136475	-1423.772589	-49384.647344	1854.523280	-1426.468658	61.987496	846.023904	-1413.771656	-49115.446240	0.679951
168.000000	18	138.720359	49.092074	-53.788873	30.607776	-53.926206	35.754162	14.137700	29.041573	24.928666	20.915950	17.163777	13.571872	10.434261	7.348869	4.607382	2.613148	1.733755	0.899868	44.402934	44.147858	0.272191	0.490602	0.424785	0.450041	0.323097	0.223982	0.455647	-0.897816	-0.914956	-0.278027	-0.280740	-49384.141066	6106.816517	49993.289454	1388.717966	-49997.181400	139.128424	49382.136475	-1434.452999	-49384.647344	1854.523280	-1440.032404	57.410177	841.502655	-1415.297429	-49115.446240	0.679951
169.000000	18	139.335307	49.113437	-53.773614	30.623798	-53.910947	35.952980	14.374218	29.281672	24.971313	21.044806	17.271050	13.636400	10.519712	7.413141	4.660652	2.617252	1.746234	0.904018	44.655358	44.410571	0.270091	0.492295	0.427295	0.450041	0.323930	0.231604	0.461366	-0.899481	-0.941607	-0.279700	-0.282398	-49384.141066	6238.032985	49993.289454	1411.324209	-49997.181400	125.396468	49382.136475	-1431.401453	-49384.647344	1856.049052	-1430.989907	45.203994	833.967241	-1409.194338	-49115.446240	0.679951
170.000000	18	139.890744	49.140141	-53.804132	30.623798	-53.956725	36.168367	14.633625	29.418871	25.184546	21.130709	17.399777	13.722438	10.562438	7.477413	4.692614	2.625462	1.750394	0.912319	44.907783	44.673283	0.272191	0.497377	0.428969	0.452480	0.332261	0.230757	0.461366	-0.904478	-0.944106	-0.284719	-0.283228	-48621.557141	6369.249453	49993.289454	1433.930452	-49997.181400	117.767604	49382.136475	-1435.978772	-49384.647344	1856.049052	-1440.032404	37.575130	838.488489	-1413.771656	-49115.446240	0.679951
171.000000	18	140.426344	49.156163	-53.819391	30.655843	-53.941465	36.400321	14.870144	29.590369	25.333809	21.281040	17.485595	13.819231	10.637209	7.541685	4.692614	2.645986	1.767032	0.912319	45.134965	44.962267	0.270091	0.499917	0.430642	0.453293	0.334761	0.230757	0.465451	-0.909476	-0.942440	-0.285556	-0.284057	-49384.141066	6473.002008	49993.289454	1449.001280	-49997.181400	113.190285	49382.136475	-1443.607636	-49384.647344	1868.255236	-1450.581984	25.368947	832.460158	-1419.874748	-49115.446240	0.679951
172.000000	18	140.922269	49.166845	-53.773614	30.650502	-53.941465	36.632276	15.099033	29.693269	25.461748	21.388420	17.582140	13.862249	10.701297	7.541685	4.713922	2.666509	1.771192	0.924771	45.387390	45.251251	0.272191	0.504999	0.433990	0.455732	0.334761	0.231604	0.467085	-0.912807	-0.939108	-0.293085	-0.284886	-46058.009204	6540.136015	49993.289454	1477.635854	-49997.181400	99.458329	49382.136475	-1446.659182	-49384.647344	1865.203690	-1453.596150	19.265855	836.981407	-1425.977839	-49115.446240	0.679951
173.000000	18	140.366832	49.182867	-53.682058	30.645161	-53.834651	36.665412	15.190588	29.727568	25.525718	21.431371	17.592868	13.894514	10.722660	7.595245	4.745884	2.687033	1.775352	0.928921	45.437875	45.251251	0.276390	0.565975	0.433990	0.454919	0.336427	0.232451	0.467902	-0.912807	-0.942440	-0.296431	-0.284886	-49384.141066	6500.465920	49993.289454	1482.157103	-49997.181400	100.984102	49382.136475	-1445.133409	-49384.647344	1872.832554	-1452.089067	13.162764	835.474324	-1415.297429	-49115.446240	0.679951
174.000000	18	139.454329	49.172185	-53.697317	30.639821	-53.849910	36.648844	15.083773	29.796168	25.504395	21.452847	17.603595	13.916023	10.744023	7.595245	4.745884	2.687033	1.771192	0.924771	45.488360	45.356336	0.272191	0.573597	0.435663	0.458171	0.333928	0.232451	0.470352	-0.916138	-0.942440	-0.298104	-0.284886	-49384.141066	6421.125731	49993.289454	1462.565026	-49997.181400	96.406784	49382.136475	-1443.607636	-49384.647344	1883.512964	-1447.567818	16.214309	843.009738	-1412.245883	-49115.446240	0.679951
175.000000	18	139.176611	49.177526	-53.727836	30.639821	-53.865169	36.665412	15.083773	29.761868	25.504395	21.409895	17.614322	13.894514	10.754705	7.605957	4.735230	2.691138	1.762873	0.928921	45.437875	45.303793	0.276390	0.571903	0.434826	0.456545	0.333095	0.233298	0.470352	-0.911974	-0.939108	-0.297267	-0.285715	6162.411726	6366.197907	49993.289454	1449.001280	-49997.181400	99.458329	49382.136475	-1449.710728	-49384.647344	1881.987191	-1449.074901	19.265855	844.516821	-1410.720110	-49115.446240	0.679951
176.000000	18	138.998077	49.177526	-53.727836	30.650502	-53.865169	36.681981	15.068514	29.693269	25.504395	21.431371	17.603595	13.905268	10.744023	7.573821	4.724576	2.687033	1.771192	0.928921	45.387390	45.224980	0.274290	0.571903	0.435663	0.458171	0.333928	0.232451	0.470352	-0.911141	-0.940774	-0.297267	-0.285715	-49384.141066	6329.579358	49993.289454	1432.423369	-49997.181400	97.932557	49382.136475	-1449.710728	-49384.647344	1888.090283	-1450.581984	17.740082	841.502655	-1415.297429	-49115.446240	0.679951
177.000000	18	138.898892	49.177526	-53.743095	30.645161	-53.910947	36.681981	15.083773	29.761868	25.483072	21.431371	17.614322	13.905268	10.744023	7.584533	4.735230	2.695243	1.779511	0.924771	45.463117	45.303793	0.272191	0.574444	0.436500	0.458171	0.335594	0.233298	0.471169	-0.914473	-0.940774	-0.296431	-0.285715	-49384.141066	6300.589673	49993.289454	1418.859623	-49997.181400	99.458329	49382.136475	-1440.556090	-49384.647344	1897.244920	-1447.567818	11.636991	850.545152	-1410.720110	-49115.446240	0.679951
178.000000	18	138.799707	49.177526	-53.743095	30.645161	-53.895688	36.648844	15.099033	29.761868	25.525718	21.452847	17.614322	13.916023	10.722660	7.573821	4.756538	2.699347	1.775352	0.912319	45.463117	45.277522	0.270091	0.572750	0.436500	0.459797	0.333928	0.234145	0.476071	-0.913640	-0.939941	-0.296431	-0.284057	-49384.141066	6286.857717	49993.289454	1405.295877	-49997.181400	96.406784	49382.136475	-1445.133409	-49384.647344	1897.244920	-1450.581984	14.688536	847.530987	-1412.245883	-49115.446240	0.679951
179.000000	18	138.660848	49.177526	-53.712577	30.639821	-53.895688	36.681981	15.083773	29.761868	25.504395	21.431371	17.625049	13.905268	10.733342	7.573821	4.735230	2.687033	1.775352	0.924771	45.412632	45.224980	0.272191	0.573597	0.434826	0.458171	0.333928	0.230757	0.476071	-0.914473	-0.940774	-0.297267	-0.284886	-49384.141066	6262.445351	49993.289454	1400.774629	-49997.181400	93.355238	49382.136475	-1449.710728	-49384.647344	1900.296466	-1449.074901	10.111218	844.516821	-1415.297429	-49115.446240	0.679951
180.000000	18	138.601337	49.177526	-53.727836	30.645161	-53.880428	36.665412	15.076144	29.693269	25.525718	21.474323	17.625049	13.905268	10.722660	7.584533	4.724576	2.687033	1.767032	0.924771	45.513602	45.277522	0.274290	0.572750	0.434826	0.456545	0.334761	0.233298	0.474437	-0.915306	-0.939108	-0.298940	-0.283228	-49384.141066	6253.290714	49993.289454	1397.760463	-49997.181400	94.881011	49382.136475	-1446.659182	-49384.647344	1904.873785	-1446.060736	5.533899	847.530987	-1407.668565	-49115.446240	0.679951
181.000000	18	138.541826	49.177526	-53.743095	30.645161	-53.910947	36.681981	15.076144	29.727568	25.504395	21.495799	17.603595	13.916023	10.744023	7.584533	4.735230	2.687033	1.771192	0.920620	45.513602	45.303793	0.274290	0.571056	0.434826	0.456545	0.334761	0.233298	0.476071	-0.913640	-0.940774	-0.296431	-0.284886	-49384.141066	6241.084531	49993.289454	1385.703800	-49997.181400	88.777919	49382.136475	-1443.607636	-49384.647344	1912.502649	-1447.567818	10.111218	850.545152	-1409.194338	-49115.446240	0.679951
182.000000	18	138.422803	49.177526	-53.758354	30.655843	-53.895688	36.681981	15.060884	29.761868	25.504395	21.409895	17.603595	13.873004	10.722660	7.605957	4.713922	2.695243	1.771192	0.924771	45.463117	45.277522	0.272191	0.574444	0.435663	0.459797	0.335594	0.234145	0.476071	-0.913640	-0.939941	-0.296431	-0.283228	-49384.141066	6228.878347	49993.289454	1385.703800	-49997.181400	90.303692	49382.136475	-1443.607636	-49384.647344	1909.451103	-1441.539487	8.585445	856.573484	-1410.720110	-49115.446240	0.679951
183.000000	18	138.323618	49.172185	-53.773614	30.634480	-53.895688	36.665412	15.099033	29.693269	25.504395	21.452847	17.603595	13.883759	10.722660	7.573821	4.745884	2.699347	1.771192	0.933072	45.538845	45.303793	0.272191	0.573597	0.435663	0.459797	0.333928	0.232451	0.476071	-0.912807	-0.939941	-0.294758	-0.282398	-49384.141066	6218.197937	49993.289454	1376.661303	-49997.181400	87.252146	49382.136475	-1443.607636	-49384.647344	1915.554195	-1444.553653	10.111218	853.559318	-1413.771656	-49115.446240	0.679951
184.000000	18	138.264107	49.188208	-53.758354	30.645161	-53.895688	36.681981	15.076144	29.761868	25.461748	21.409895	17.582140	13.883759	10.733342	7.563109	4.713922	2.682928	1.767032	0.928921	45.513602	45.277522	0.267991	0.576137	0.437337	0.458984	0.334761	0.233298	0.473620	-0.910308	-0.938276	-0.295594	-0.283228	-49384.141066	6207.517527	49993.289454	1375.154220	-49997.181400	85.726373	49382.136475	-1442.081863	-49384.647344	1914.028422	-1447.567818	10.111218	856.573484	-1412.245883	-49115.446240	0.679951
185.000000	18	138.164922	49.188208	-53.773614	30.639821	-53.926206	36.681981	15.045625	29.761868	25.483072	21.409895	17.614322	13.905268	10.744023	7.563109	4.756538	2.691138	1.775352	0.933072	45.488360	45.251251	0.272191	0.574444	0.436500	0.457358	0.336427	0.233298	0.474437	-0.911141	-0.941607	-0.294758	-0.284886	-49384.141066	6198.362890	49993.289454	1369.125889	-49997.181400	93.355238	49382.136475	-1445.133409	-49384.647344	1918.605741	-1444.553653	13.162764	856.573484	-1410.720110	-49115.446240	0.679951
186.000000	18	138.145085	49.182867	-53.743095	30.639821	-53.941465	36.681981	15.045625	29.727568	25.547041	21.452847	17.614322	13.894514	10.744023	7.573821	4.745884	2.699347	1.775352	0.924771	45.412632	45.303793	0.272191	0.574444	0.436500	0.458984	0.333928	0.231604	0.482607	-0.911141	-0.938276	-0.293921	-0.284886	-49384.141066	6190.734025	49993.289454	1364.604640	-49997.181400	91.829465	49382.136475	-1439.030317	-49384.647344	1915.554195	-1449.074901	4.008126	856.573484	-1412.245883	-49115.446240	0.679951
187.000000	18	137.173070	49.172185	-53.651540	30.639821	-53.865169	36.648844	14.946440	29.796168	25.504395	21.409895	17.614322	13.916023	10.744023	7.584533	4.756538	2.703452	1.775352	0.928921	45.488360	45.251251	0.272191	0.575290	0.434826	0.458984	0.335594	0.234145	0.484241	-0.909476	-0.939108	-0.293921	-0.282398	-49384.141066	6173.950524	49993.289454	1345.012563	-49997.181400	87.252146	49382.136475	-1437.504545	-49384.647344	1926.234605	-1447.567818	13.162764	861.094732	-1406.142792	-49115.446240	0.679951
188.000000	18	135.308390	49.172185	-53.636280	30.613117	-53.880428	36.466594	14.656514	29.658969	25.440425	21.388420	17.603595	13.883759	10.744023	7.573821	4.767192	2.699347	1.771192	0.924771	45.387390	44.988538	0.265892	0.574444	0.434826	0.456545	0.335594	0.233298	0.485875	-0.913640	-0.938276	-0.290575	-0.284886	-49384.141066	6132.754656	49993.289454	1320.899237	-49997.181400	93.355238	49382.136475	-1434.452999	-49384.647344	1936.915015	-1435.511156	17.740082	862.601815	-1406.142792	-49115.446240	0.679951
189.000000	18	133.622242	49.161504	-53.651540	30.597095	-53.910947	36.284344	14.397107	29.693269	25.312485	21.302516	17.582140	13.894514	10.744023	7.595245	4.735230	2.695243	1.775352	0.928921	45.134965	44.752097	0.267991	0.575290	0.433153	0.458984	0.334761	0.234145	0.481790	-0.912807	-0.939108	-0.290575	-0.283228	-49384.141066	6100.713425	49993.289454	1299.800077	-49997.181400	99.458329	49382.136475	-1437.504545	-49384.647344	1943.018107	-1429.482824	28.420492	874.658478	-1396.988155	-49115.446240	0.679951
190.000000	18	132.074953	49.140141	-53.666799	30.586413	-53.941465	36.068957	14.130070	29.556070	25.141899	21.109233	17.571413	13.926778	10.679935	7.595245	4.745884	2.699347	1.771192	0.933072	44.882541	44.489385	0.272191	0.573597	0.435663	0.458171	0.333928	0.233298	0.482607	-0.913640	-0.939941	-0.293921	-0.282398	-49384.141066	6070.197968	49993.289454	1286.236332	-49997.181400	105.561421	49382.136475	-1426.824134	-49384.647344	1955.224290	-1420.440327	37.575130	876.165561	-1393.936609	-49115.446240	0.679951
191.000000	18	130.646687	49.124119	-53.651540	30.581072	-53.910947	35.870139	13.878292	29.418871	24.971313	21.044806	17.507050	13.905268	10.637209	7.584533	4.724576	2.699347	1.767032	0.924771	44.731086	44.252943	0.270091	0.576137	0.437337	0.458984	0.334761	0.233298	0.484241	-0.913640	-0.939941	-0.293921	-0.284057	-49384.141066	6033.579419	49993.289454	1275.686752	-49997.181400	117.767604	49382.136475	-1420.721043	-49384.647344	1955.224290	-1420.440327	49.781313	883.700975	-1387.833517	-49115.446240	0.679951
192.000000	18	129.158910	49.097415	-53.727836	30.581072	-53.941465	35.687889	13.641774	29.213072	24.928666	20.915950	17.389050	13.829985	10.551757	7.563109	4.745884	2.695243	1.771192	0.933072	44.453419	44.016502	0.267991	0.574444	0.435663	0.458171	0.334761	0.232451	0.483424	-0.915306	-0.937443	-0.293085	-0.282398	-49384.141066	6003.063961	49993.289454	1254.587592	-49997.181400	122.344923	49382.136475	-1410.040633	-49384.647344	1962.853154	-1408.383664	65.039042	885.208058	-1386.307744	-49115.446240	0.679951
193.000000	18	127.750481	49.092074	-53.727836	30.570391	-53.941465	35.422798	13.382366	29.007274	24.715433	20.830047	17.313959	13.765457	10.509031	7.520261	4.724576	2.695243	1.771192	0.933072	44.175751	43.806332	0.272191	0.572750	0.436500	0.457358	0.333928	0.232451	0.484241	-0.915306	-0.939108	-0.293921	-0.284886	-49384.141066	5975.600049	49993.289454	1242.530929	-49997.181400	125.396468	49382.136475	-1399.360223	-49384.647344	1972.007791	-1402.355333	68.090587	897.264721	-1383.256199	-49115.446240	0.679951
194.000000	18	126.322214	49.065371	-53.743095	30.570391	-53.941465	35.223980	13.130589	28.870075	24.608817	20.679716	17.217414	13.700929	10.498349	7.520261	4.724576	2.695243	1.762873	0.933072	43.923327	43.543620	0.270091	0.574444	0.437337	0.457358	0.333928	0.234145	0.482607	-0.913640	-0.939941	-0.294758	-0.282398	-49384.141066	5945.084592	49993.289454	1231.981349	-49997.181400	136.076879	49382.136475	-1393.257131	-49384.647344	1978.110883	-1400.848250	83.348316	900.278886	-1381.730426	-49115.446240	0.679951
195.000000	18	124.933622	49.038667	-53.743095	30.559709	-53.956725	35.025161	12.871181	28.732876	24.459554	20.572336	17.120868	13.625646	10.444942	7.488125	4.713922	2.687033	1.758713	0.924771	43.569932	43.333450	0.272191	0.575290	0.436500	0.458171	0.334761	0.234992	0.481790	-0.911141	-0.939941	-0.293921	-0.282398	-49384.141066	5916.094907	49993.289454	1219.924686	-49997.181400	140.654197	49382.136475	-1394.782904	-49384.647344	1985.739747	-1387.284504	92.502953	903.293052	-1380.204653	-49115.446240	0.679951
196.000000	18	123.664052	49.022645	-53.758354	30.554369	-53.956725	34.793207	12.619404	28.561377	24.288968	20.443481	17.045778	13.518098	10.370172	7.434565	4.735230	2.674719	1.750394	0.924771	43.342750	43.123280	0.265892	0.574444	0.436500	0.458171	0.333928	0.231604	0.483424	-0.909476	-0.937443	-0.293921	-0.282398	-49384.141066	5885.579449	49993.289454	1206.360940	-49997.181400	145.231516	49382.136475	-1382.576721	-49384.647344	1990.317066	-1385.777421	100.131818	910.828466	-1377.153107	-49115.446240	0.679951
197.000000	18	122.394482	49.006623	-53.773614	30.554369	-53.971984	34.561252	12.398144	28.355578	24.224998	20.357578	16.949232	13.475079	10.316764	7.391717	4.724576	2.666509	1.750394	0.912319	43.090325	42.913110	0.270091	0.573597	0.433990	0.455732	0.333928	0.233298	0.481790	-0.909476	-0.939108	-0.295594	-0.282398	-49384.141066	5865.744402	49993.289454	1194.304278	-49997.181400	148.283062	49382.136475	-1379.525175	-49384.647344	1996.420158	-1381.256173	115.389547	910.828466	-1367.998470	-49115.446240	0.679951
198.000000	18	121.124912	48.985260	-53.804132	30.543687	-53.941465	34.362434	12.131108	28.218379	24.033088	20.207246	16.841960	13.399796	10.274038	7.338157	4.713922	2.641881	1.746234	0.920620	42.762173	42.650397	0.272191	0.573597	0.435663	0.457358	0.333928	0.232451	0.480973	-0.904478	-0.939108	-0.292248	-0.282398	-49384.141066	5829.125853	49993.289454	1191.290112	-49997.181400	154.386153	49382.136475	-1370.370538	-49384.647344	2002.523249	-1373.720758	126.069957	916.856798	-1367.998470	-49115.446240	0.679951
199.000000	18	119.895016	48.974578	-53.819391	30.543687	-53.956725	34.130479	11.841182	27.978281	23.905149	20.056915	16.734687	13.292249	10.231312	7.273885	4.692614	2.637776	1.742074	0.912319	42.459263	42.361414	0.274290	0.573597	0.436500	0.457358	0.333928	0.231604	0.482607	-0.900314	-0.938276	-0.295594	-0.283228	-49384.141066	5806.239259	49993.289454	1176.219283	-49997.181400	166.592336	49382.136475	-1368.844765	-49384.647344	2016.255205	-1366.185344	135.224594	922.885129	-1366.472697	-49115.446240	0.679951
200.000000	18	118.704794	48.953215	-53.804132	30.533006	-53.987243	33.931661	11.604663	27.841082	23.713239	19.949536	16.648869	13.227721	10.167224	7.252461	4.692614	2.625462	1.729595	0.904018	42.257324	42.046159	0.270091	0.573597	0.434826	0.457358	0.332261	0.232451	0.480973	-0.891153	-0.943273	-0.296431	-0.284886	-49384.141066	5772.672256	49993.289454	1171.698035	-49997.181400	166.592336	49382.136475	-1359.690128	-49384.647344	2014.729432	-1355.635764	141.327686	928.913461	-1357.318060	-49115.446240	0.679951
201.000000	18	117.514573	48.926511	-53.788873	30.522324	-53.910947	33.699706	11.322367	27.635284	23.563976	19.842157	16.552324	13.141683	10.081772	7.231037	4.671306	2.613148	1.717116	0.904018	41.853444	41.783446	0.272191	0.568515	0.434826	0.457358	0.333928	0.232451	0.484241	-0.886989	-0.942440	-0.297267	-0.284057	-49384.141066	5748.259890	49993.289454	1162.655538	-49997.181400	171.169655	49382.136475	-1356.638582	-49384.647344	2026.935615	-1358.649930	148.956550	931.927626	-1354.266514	-49115.446240	0.679951
202.000000	18	116.344188	48.899808	-53.834651	30.495621	-53.941465	33.517456	11.101108	27.532384	23.478683	19.670350	16.455778	13.087909	10.071090	7.198901	4.681960	2.604938	1.708797	0.899868	41.626262	41.494462	0.272191	0.567668	0.435663	0.458171	0.333095	0.231604	0.483424	-0.878660	-0.941607	-0.295594	-0.285715	49382.533845	5717.744432	49993.289454	1159.641372	-49997.181400	177.272746	49382.136475	-1350.535490	-49384.647344	2028.461388	-1348.100350	159.636960	937.955958	-1352.740741	-49115.446240	0.679951
